309  	姓名： 李同学 	专业： 经济学院　　　　　　　　	愿望： "求大佬指导商业计划书答辩需要准备什么"
4671 	姓名： 撇同学 	专业： 资源与环境工程学院　　　	愿望： "我想要一箱伊利牛奶帮助我长个子"
1355 	姓名： 张同学 	专业： 信息工程学院　　　　　　	愿望： "我希望能有一个监督我学习模电数电复变函数高数线代C语言Java英语的学霸朋友"
5043 	姓名： 刘同学 	专业： 材料科学与工程学院　　　	愿望： "想要一袋QQ软糖啊(๑&gt;؂&lt;๑）"
2874 	姓名： 薛同学 	专业： 信息工程学院　　　　　　	愿望： "想要大物实验基本传感器实验预习思考题的标答 感谢"
716  	姓名： 张同学 	专业： 经济学院　　　　　　　　	愿望： "一辈子没有见过光的蛾子 遇到火就会扑上去 烧死别人无所谓 烧死自己也不可惜 烧掉整个世界都没什么 只是想要那 光 我就只有这些东西，就算什么都不是，就算只是垃圾。也不想失去，因为，不想什么都没有 想要《龙族.火之晨曦》要最初封面的那一本"
1937 	姓名： 余同学 	专业： 信息工程学院　　　　　　	愿望： "想要一束花"
4630 	姓名： 王同学 	专业： 交通学院　　　　　　　　	愿望： "想要一套肖秀荣全套"
4327 	姓名： 谭同学 	专业： 经济学院　　　　　　　　	愿望： "想……想要肖秀荣的一套书……哈哈哈哈哈(ಡωಡ)hiahiahia"
572  	姓名： 王同学 	专业： 交通学院　　　　　　　　	愿望： "希望给我的可爱的二狗🐶室友找到男朋友，到时候请119吃饭~"
555  	姓名： 吴同学 	专业： 艺术与设计学院　　　　　	愿望： "希望戒酒和老王的游鸣都越来越好"
3415 	姓名： 程同学 	专业： 信息工程学院　　　　　　	愿望： "想要喝有很多很多芋圆的芋圆奶茶"
5312 	姓名： 李同学 	专业： 外国语学院　　　　　　　	愿望： "启初保湿面霜，今天买了八瓶，出三瓶，18一瓶，有没有收的？升升的"
4555 	姓名： 徐同学 	专业： 文法学院　　　　　　　　	愿望： "想吃雪花酥！"
5238 	姓名： 袁同学 	专业： 管理学院　　　　　　　　	愿望： "我今天线代作业写不完了5555在线求一个大哥教我做线代"
4893 	姓名： 臧同学 	专业： 土木工程与建筑学院　　　	愿望： "想找一个可以关心我的人叭 不求是恋爱关系那种哎"
4797 	姓名： 于同学 	专业： 外国语学院　　　　　　　	愿望： "想吃巧克力慕斯"
2775 	姓名： 黄同学 	专业： 文法学院　　　　　　　　	愿望： "想要一杯烤奶！！"
2913 	姓名： 郭同学 	专业： 政治与行政学院　　　　　	愿望： "想要一个樱桃味的甜筒"
5153 	姓名： 赵同学 	专业： 资源与环境工程学院　　　	愿望： "想去电玩城"
3142 	姓名： 郭同学 	专业： 政治与行政学院　　　　　	愿望： "想认识声音很好听的小哥哥"
679  	姓名： 史同学 	专业： 计算机科学与技术学院　　	愿望： "想找一个大佬，帮帮我安卓studio安装，急需👀"
3218 	姓名： 李同学 	专业： 艺术与设计学院　　　　　	愿望： "想要一个像李健那样温和从容又好看的小哥哥当男朋友"
4262 	姓名： 周同学 	专业： 经济学院　　　　　　　　	愿望： "蹲一个小哥哥能给我在线模仿蔡徐坤打球(⁎⁍̴̛ᴗ⁍̴̛⁎) （我常常因为自己的愿望太沙雕而感到卑微"
893  	姓名： 廖同学 	专业： 管理学院　　　　　　　　	愿望： "哪个有缘人快来把我重庆大学新闻与传播专硕的参考书给收了，价格可商量"
3342 	姓名： 方同学 	专业： 交通学院　　　　　　　　	愿望： "我希望能吃到一块巧克力.足矣"
599  	姓名： 陈同学 	专业： 管理学院　　　　　　　　	愿望： "想听小哥哥唱一首，加州旅馆"
280  	姓名： 陈同学 	专业： 汽车工程学院　　　　　　	愿望： "想要一盆萌萌哒的多肉植物∠( ᐛ 」∠)＿"
2918 	姓名： 刘同学 	专业： 政治与行政学院　　　　　	愿望： "随意"
3475 	姓名： 程同学 	专业： 信息工程学院　　　　　　	愿望： "想要吃很多零食并且更瘦。"
3386 	姓名： 白同学 	专业： 交通学院　　　　　　　　	愿望： "工科女生绝不认输"
676  	姓名： 雷同学 	专业： 外国语学院　　　　　　　	愿望： "最好吃的慕斯蛋糕&amp;最好吃的糖"
1452 	姓名： 刘同学 	专业： 材料科学与工程学院　　　	愿望： "想要人生的第一封情书。"
4821 	姓名： 管同学 	专业： 经济学院　　　　　　　　	愿望： "希望有热心人士能够发短信祝这位小姐姐BEC满分!👇 TEL:15972934316"
5038 	姓名： 谷同学 	专业： 政治与行政学院　　　　　	愿望： "没啥愿望写 我可太卑微了"
3767 	姓名： 马同学 	专业： 艺术与设计学院　　　　　	愿望： "跪求清明节回家车票Z168"
1178 	姓名： 韩同学 	专业： 交通学院　　　　　　　　	愿望： "一对温柔的耳环～٩(˃̶͈̀௰˂̶͈́)و"
2165 	姓名： 朱同学 	专业： 计算机科学与技术学院　　	愿望： "想看烟妹×命脉的同人文 求个产出（"
1969 	姓名： 胡同学 	专业： 信息工程学院　　　　　　	愿望： "我想吃高中校门口的武大郎烧饼，烤面筋，炸串包饼，铁板豆腐，铁板鱿鱼。。。。。。"
4369 	姓名： 唐同学 	专业： 政治与行政学院　　　　　	愿望： "想要一瓶不含防腐剂的眼药水～ 相约人清明节一起爬华山！！！"
5313 	姓名： 盛同学 	专业： 土木工程与建筑学院　　　	愿望： "给室友找个男朋友，我室友很可爱哟！"
2343 	姓名： 吴同学 	专业： 文法学院　　　　　　　　	愿望： "想要村上隆的小花花"
5308 	姓名： 杨同学 	专业： 文法学院　　　　　　　　	愿望： "想要花花呜呜呜然后这个世界可不可以对胖胖多一点善意"
2099 	姓名： 柴同学 	专业： 物流工程学院　　　　　　	愿望： "希望我的室友早点脱单啊啊啊"
4353 	姓名： 王同学 	专业： 物流工程学院　　　　　　	愿望： "想要一个草莓味冰激凌"
891  	姓名： 骆同学 	专业： 管理学院　　　　　　　　	愿望： "想爆瘦 竹竿儿那种：）"
4856 	姓名： 宁同学 	专业： 外国语学院　　　　　　　	愿望： "想看422戳的演唱会"
4306 	姓名： 赵同学 	专业： 化学化工与生命科学学院　	愿望： "想听小哥哥唱意难平or真相是真or真相是假(๑•́ωก๑)"
4004 	姓名： 黄同学 	专业： 经济学院　　　　　　　　	愿望： "一起去图书馆啦😄"
5209 	姓名： 马同学 	专业： 管理学院　　　　　　　　	愿望： "周末想看惊奇队长 本来约了朋友结果被鸽了😭"
3347 	姓名： 吴同学 	专业： 理学院　　　　　　　　　	愿望： "想要奈雪的霸气草莓，去冰不加芝士"
445  	姓名： 朱同学 	专业： 政治与行政学院　　　　　	愿望： "能把院名改了么？政院已经不在了🤔️"
4496 	姓名： 杜同学 	专业： 经济学院　　　　　　　　	愿望： "求夜店咖带我们寝室蹦迪 门禁前能回来的那种"
5330 	姓名： 刘同学 	专业： 材料科学与工程学院　　　	愿望： "想一起去看驯龙高手。"
4041 	姓名： 王同学 	专业： 计算机科学与技术学院　　	愿望： "世界和平，其实我只想后天听力单考一次过，然后能早点回家一趟。"
4010 	姓名： 邵同学 	专业： 国际教育学院　　　　　　	愿望： "🙋带敦促功能的人肉打卡机💪"
2999 	姓名： 徐同学 	专业： 信息工程学院　　　　　　	愿望： "可以来一份故宫文创的🎁🐴"
2372 	姓名： 荣同学 	专业： 资源与环境工程学院　　　	愿望： "一起学习"
2611 	姓名： 罗同学 	专业： 管理学院　　　　　　　　	愿望： "祝大家天天开心！！！一定要开心哦-\～"
346  	姓名： 孔同学 	专业： 经济学院　　　　　　　　	愿望： "想要一个一次性的胶片机！富士1600高感的最好啦！因为四月份要去上海看郑云龙的音乐剧，所以想拍大龙嘻嘻嘻！有随便姐妹一起搅和吗！"
3109 	姓名： 廖同学 	专业： 材料科学与工程学院　　　	愿望： "想吃冰淇淋🍦"
3002 	姓名： 廖同学 	专业： 计算机学院　　　　　　　	愿望： "想要一本卡哇伊的手账"
2796 	姓名： 严同学 	专业： 机电工程学院　　　　　　	愿望： "希望能买到许嵩演唱会门票"
4592 	姓名： 李同学 	专业： 自动化学院　　　　　　　	愿望： "想要有耐心的大神可以教我ps和剪视频呀 我可以帮忙跑腿的"
4595 	姓名： 叶同学 	专业： 管理学院　　　　　　　　	愿望： "一起学习 一起减肥 一起去看内马尔"
3761 	姓名： 刘同学 	专业： 文法学院　　　　　　　　	愿望： "木心回忆录"
4699 	姓名： 沈同学 	专业： 经济学院　　　　　　　　	愿望： "女生节想做一个有头有脸的人，QQ会员不错呀。"
5287 	姓名： 史同学 	专业： 外国语学院　　　　　　　	愿望： "唱首歌吧 很喜欢的富士山下 或者 最佳损友"
4944 	姓名： 陈同学 	专业： 信息工程学院　　　　　　	愿望： "饿了，下课想吃东西"
4601 	姓名： 韦同学 	专业： 管理学院　　　　　　　　	愿望： "想吃一直没能去吃的芋圆"
3750 	姓名： 魏同学 	专业： 自动化学院　　　　　　　	愿望： "笑一个送我吧(^ω^)（看到的孩子要天天开心呀"
4746 	姓名： 秦同学 	专业： 理学院　　　　　　　　　	愿望： "好想边吃火锅边吃冰淇淋啊，虽然我智齿发炎了，但是越是得不到的越想要"
1867 	姓名： 余同学 	专业： 信息工程学院　　　　　　	愿望： "想吃冰淇淋，辣条，家里的炒酸奶，烤冷面"
4541 	姓名： 张同学 	专业： 管理学院　　　　　　　　	愿望： "去武大看樱花"
3375 	姓名： 刘同学 	专业： 外国语学院　　　　　　　	愿望： "希望阿花可以早日找到一个可爱、帅气的小男朋友吧~"
3734 	姓名： 江同学 	专业： 信息工程学院　　　　　　	愿望： "想再长高5厘米😌"
3531 	姓名： 夏同学 	专业： 计算机学院　　　　　　　	愿望： "想要一个大佬带我敲代码呜呜呜"
994  	姓名： 覃同学 	专业： 管理学院　　　　　　　　	愿望： "想学ps，希望有一本ps教材"
4329 	姓名： 曾同学 	专业： 交通学院　　　　　　　　	愿望： "想要一支玫瑰🌹"
4188 	姓名： 赵同学 	专业： 国际教育学院　　　　　　	愿望： "希望有数值计算A或电工电子B不错的同学带我入门一下，讨论一下怎么学也行，这学期的课有点儿一筹莫展了＠~＠"
3476 	姓名： 王同学 	专业： 政治与行政学院　　　　　	愿望： "想听有喜欢G.E.M.的小阔爱唱《倒数》或者《一路逆风》"
3248 	姓名： 曹同学 	专业： 资源与环境工程学院　　　	愿望： "一杯益禾堂的和风奶绿+椰果"
5333 	姓名： 董同学 	专业： 文法学院　　　　　　　　	愿望： "希望他能把烟戒了"
3164 	姓名： 王同学 	专业： 外国语学院　　　　　　　	愿望： "又开始想念，想念冲绳，想念五色海，期待下一次的相见。"
5346 	姓名： 王同学 	专业： 外国语学院　　　　　　　	愿望： "希望16给排水小天乐同学快快乐乐长长久久，我爱你"
3927 	姓名： 申同学 	专业： 理学院　　　　　　　　　	愿望： "《国富论》"
2892 	姓名： 李同学 	专业： 理学院　　　　　　　　　	愿望： "想要一支口红（肤浅如我）"
4877 	姓名： 任同学 	专业： 能源与动力工程学院　　　	愿望： "帮物流工程学院的王浩、高涵等同学征女朋友： 王浩，男，身高185，电话13667262586,QQ2894045572 高涵，男，身高175,电话：18874145022，QQ2190605927"
3061 	姓名： 魏同学 	专业： 政治与行政学院　　　　　	愿望： "想认识很高很高的人"
3628 	姓名： 张同学 	专业： 外国语学院　　　　　　　	愿望： "我希望男朋友能够立刻出现在我身边"
3011 	姓名： 杨同学 	专业： 信息工程学院　　　　　　	愿望： "想找位大佬监督我学习orz"
4523 	姓名： 李同学 	专业： 土木工程与建筑学院　　　	愿望： "一个朴实一点的愿望：我想吃烤肉饭。 一个稍微不怎么朴实的愿望：我想看驯龙高手3 不知道挑哪个许，索性都填上，万一就实现了"
4659 	姓名： 陈同学 	专业： 经济学院　　　　　　　　	愿望： "想要一盒水果，菠萝草莓都可以"
4078 	姓名： 张同学 	专业： 外国语学院　　　　　　　	愿望： "只想要一箱柠檬🍋 祝大家幸福！"
5046 	姓名： 张同学 	专业： 管理学院　　　　　　　　	愿望： "大三老学姐只想要快乐"
4244 	姓名： 辛同学 	专业： 交通学院　　　　　　　　	愿望： "想吃每日坚果呀😊"
3234 	姓名： 姚同学 	专业： 经济学院　　　　　　　　	愿望： "不知道有没有Python大神能问一些可能很简单的问题😂"
4215 	姓名： 郑同学 	专业： 心理学院　　　　　　　　	愿望： "想喝珍奶！加牛奶的那种(⁎⁍̴̛ᴗ⁍̴̛⁎)"
4762 	姓名： 康同学 	专业： 管理学院　　　　　　　　	愿望： "希望公众号“小小窝儿”关注量多一点😊"
3193 	姓名： 孟同学 	专业： 经济学院　　　　　　　　	愿望： "希望能吃到甜甜的草莓"
46   	姓名： 佘同学 	专业： 艺术与设计学院　　　　　	愿望： "希望一个会编程的小哥哥帮帮我！救救孩子吧！"
1081 	姓名： 孟同学 	专业： 理学院　　　　　　　　　	愿望： "想喝一点点的乌龙玛奇朵"
4356 	姓名： 盛同学 	专业： 资源与环境工程学院　　　	愿望： "来个技术颜值都超高的男生请我打场乒乓球，自我感觉球技还OK(σﾟ∀ﾟ)σ⁶⁶⁶⁶⁶⁶⁶⁶⁶⁶"
87   	姓名： 刘同学 	专业： 物流工程学院　　　　　　	愿望： "我想要一箱旺仔牛奶，嘻嘻"
5342 	姓名： 陈同学 	专业： 物流工程学院　　　　　　	愿望： "虽然学长不一定会点开小幸运，我还是想偷偷做场梦。这条想可以给 和我一样求而不得的朋（tian）友（gou） 实现一个力所能及的愿望。"
2348 	姓名： 张同学 	专业： 管理学院　　　　　　　　	愿望： "想喝奈雪的霸气芝士草莓"
3674 	姓名： 韩同学 	专业： 材料科学与工程学院　　　	愿望： "或许有会人愿意用一盒水溶性彩铅，收获一幅随意掉落的画"
4106 	姓名： 庚同学 	专业： 自动化学院　　　　　　　	愿望： "校园卡掉了，趁今天人多，来问一下，谁捡到了？请喝奶茶!谢谢好心人了!"
5116 	姓名： 魏同学 	专业： 经济学院　　　　　　　　	愿望： "想听一个很有少年感的声音唱《听不到》"
4912 	姓名： 周同学 	专业： 交通学院　　　　　　　　	愿望： "想要个儿子"
3021 	姓名： 向同学 	专业： 政治与行政学院　　　　　	愿望： "想变得有吸引力"
3548 	姓名： 李同学 	专业： 计算机科学与技术学院　　	愿望： "想看恐怖片 越怕越爱"
692  	姓名： 董同学 	专业： 经济学院　　　　　　　　	愿望： "有没有唱歌好听又帅气的男同学来演唱一首胡彦斌的你要的全拿走啊我要听到唱到断气那种 快来快来等你挑战"
1604 	姓名： 邱同学 	专业： 艺术与设计学院　　　　　	愿望： "想拥有一束好看的花花🌸"
5255 	姓名： 姜同学 	专业： 外国语学院　　　　　　　	愿望： "我的愿望是，希望有人把刘hc学姐带走。😁                  外院 jsy"
2559 	姓名： 向同学 	专业： 资源与环境工程学院　　　	愿望： "想在一个天气好的下午茶时间吃草莓🍓芒果🥭橙子🍊菠萝🍍猕猴桃🥝哈密瓜🍈hhhh"
10   	姓名： 白同学 	专业： 交通学院　　　　　　　　	愿望： "有吃的吗？好想吃零食呀"
3561 	姓名： 朱同学 	专业： 信息工程学院　　　　　　	愿望： "想要坚持锻炼身体"
979  	姓名： 李同学 	专业： 管理学院　　　　　　　　	愿望： "希望我天天都超开心！"
1092 	姓名： 徐同学 	专业： 计算机学院　　　　　　　	愿望： "想吃草莓🍓"
2790 	姓名： 杨同学 	专业： 艺术与设计学院　　　　　	愿望： "希望有生之年可以见一次拢龙嘿嘿嘿"
2721 	姓名： 杜同学 	专业： 外国语学院　　　　　　　	愿望： "希望有人明天送我花啦"
3089 	姓名： 蒋同学 	专业： 物流工程学院　　　　　　	愿望： "我想要一副耳机( ⚆ _ ⚆ )……我这幅耳朵太废耳机惹"
4170 	姓名： 郭同学 	专业： 经济与工商管理学院　　　	愿望： "想一起去喝米伊的熊猫奶盖"
2140 	姓名： 鲁同学 	专业： 能源与动力工程学院　　　	愿望： "乐事薯片大礼包"
3871 	姓名： 唐同学 	专业： 交通学院　　　　　　　　	愿望： "我想要两杯焦糖玛奇朵"
4721 	姓名： 杨同学 	专业： 艺术与设计学院　　　　　	愿望： "抓个升升的朋友我请喝酸奶或者奶茶 要是今天帮小姐姐们实现过愿望的哦ww"
5127 	姓名： 潘同学 	专业： 资源与环境工程学院　　　	愿望： "想要下面链接的娃娃，40cm高的胡萝卜。谢谢好心人(=^▽^=) https://m.tb.cn/h.3D9FYCM"
5226 	姓名： 梁同学 	专业： 土木工程与建筑学院　　　	愿望： "希望去看吴青峰的演唱会"
2439 	姓名： 于同学 	专业： 国际教育学院　　　　　　	愿望： "亲爱滴广大群众，could I get a 旺仔牛奶！但是不会忘仔！"
5283 	姓名： 王同学 	专业： 政治与行政学院　　　　　	愿望： "想要蒋勋的《梦红楼》"
4708 	姓名： 齐同学 	专业： 化学化工与生命科学学院　	愿望： "想认识好看的男生然后交朋友 真的只是朋友 （我就是这么肤浅…）"
4360 	姓名： 王同学 	专业： 交通学院　　　　　　　　	愿望： "想吃辣条，卫龙的哟"
3903 	姓名： 李同学 	专业： 材料科学与工程学院　　　	愿望： "一本好书～希望积极的，充满希望和美好的书，但在这个残酷与压力的时代下能变强的。"
4468 	姓名： 吴同学 	专业： 政治与行政学院　　　　　	愿望： "希望我室友尽快脱单，身高180以上，声音好听，人好，不要求很帅，但是得能看。"
3312 	姓名： 张同学 	专业： 管理学院　　　　　　　　	愿望： "柏拉图的《理想国》 (我想赠送你一段诗句，假设自己已经死去，生命已经结束，此后的岁月都是神额外恩赐给你的。那么好好地活下去吧，让生活合乎你的本性。)"
2232 	姓名： 林同学 	专业： 交通学院　　　　　　　　	愿望： "想听《小情歌》😝"
825  	姓名： 盛同学 	专业： 文法学院　　　　　　　　	愿望： "教我速成AI"
4173 	姓名： 潘同学 	专业： 信息工程学院　　　　　　	愿望： "2019，任性一回 愿望是帮我提一箱牛奶，地址鉴湖校区，苦力活"
435  	姓名： 张同学 	专业： 信息工程学院　　　　　　	愿望： "希望男朋友的头围可以小一点🙃"
4913 	姓名： 李同学 	专业： 交通学院　　　　　　　　	愿望： "想吃豪大大鸡排"
1402 	姓名： 赵同学 	专业： 外国语学院　　　　　　　	愿望： "原创英国伦敦书店立体女单肩INS软帆布包CHIC文艺轻便布袋定制DIY  夏天穿白t牛仔裙双马尾 背帆布包真的太青春了叭  可是我之前的已经破旧了呜呜呜"
4152 	姓名： 李同学 	专业： 外国语学院　　　　　　　	愿望： "两年前在这里脱单了，现在感情稳定，得到了双方家长的祝福。快要毕业了，希望我们能够永远在一起，也希望学弟学妹们能找到自己的幸福！"
1857 	姓名： 赵同学 	专业： 信息工程学院　　　　　　	愿望： "想要小惊喜"
4267 	姓名： 兰同学 	专业： 管理学院　　　　　　　　	愿望： "希望罗云熙成为我的男朋友。"
2738 	姓名： 李同学 	专业： 经济学院　　　　　　　　	愿望： "寻找克拉💎💎 感觉 我周围没什么人是克拉:("
4216 	姓名： 王同学 	专业： 理学院　　　　　　　　　	愿望： "推荐一下好用的底油和顶油叭(指甲油)"
4504 	姓名： 荣同学 	专业： 艺术与设计学院　　　　　	愿望： "想上一节适合艺设学生的个性课"
4253 	姓名： 梁同学 	专业： 能源与动力工程学院　　　	愿望： "希望吃上一碗正宗的螺狮粉😋"
672  	姓名： 潘同学 	专业： 公共管理学院　　　　　　	愿望： "想要一箱维他柠檬茶 嘻嘻"
1225 	姓名： 董同学 	专业： 资源与环境工程学院　　　	愿望： "114的女鹅们节日快乐✧٩(ˊωˋ*)و✧"
4764 	姓名： 李同学 	专业： 物流工程学院　　　　　　	愿望： "最近很喜欢看谷崎润一郎的书嘻嘻"
4851 	姓名： 张同学 	专业： 计算机学院　　　　　　　	愿望： "希望有一个充电式的台灯～可以在断电的时候看书"
3886 	姓名： 陈同学 	专业： 管理学院　　　　　　　　	愿望： "穿衣显瘦脱衣有肉 一米八以上的男孩子 小陈可以拥有吗"
3140 	姓名： 贺同学 	专业： 交通学院　　　　　　　　	愿望： "希望王同学能够让李雪梅脱单"
502  	姓名： 吴同学 	专业： 政治与行政学院　　　　　	愿望： "想找一个周六一起从余区去武汉第一商业学校考教资的🌚😂"
2832 	姓名： 韩同学 	专业： 计算机科学与技术学院　　	愿望： "想要升升f 栋下面的芋泥盒子🙈"
2702 	姓名： 郭同学 	专业： 计算机学院　　　　　　　	愿望： "如果可以的话，想要一株狗yi巴草～如果你恰好知道，告诉我在哪里可以找到叭😬"
2261 	姓名： 鲁同学 	专业： 自动化学院　　　　　　　	愿望： "想要一杯一点点波霸奶绿正常甜加仙草｡◕‿◕｡"
4204 	姓名： 焦同学 	专业： 经济学院　　　　　　　　	愿望： "想学习尤克里里"
4206 	姓名： 景同学 	专业： 文法学院　　　　　　　　	愿望： "想去欢乐谷玩"
4474 	姓名： 龚同学 	专业： 土木工程与建筑学院　　　	愿望： "想要找人跟我一起看樱花，带我摄影带我飞"
769  	姓名： 杨同学 	专业： 公共管理学院　　　　　　	愿望： "找一个4月13烤鸭的人一起互相督促练口语"
4382 	姓名： 李同学 	专业： 信息工程学院　　　　　　	愿望： "大佬带学java"
3615 	姓名： 朱同学 	专业： 国际教育学院　　　　　　	愿望： "想身体好好的 想过计算机二级 想吃甜甜的小蛋糕 希望早日能戒甜 我这该死的面包胃"
4220 	姓名： 范同学 	专业： 文法学院　　　　　　　　	愿望： "想要招生办公众号送的那个大水壶，如果没有，u盘和摆件都可以哇，作为大四学姐的难受请求"
4590 	姓名： 韦同学 	专业： 管理学院　　　　　　　　	愿望： "想喝一杯 一点点的焦糖奶茶"
1317 	姓名： 全同学 	专业： 交通学院　　　　　　　　	愿望： "希望在夏天来之前可以瘦5斤！最好是10斤！！"
5171 	姓名： 张同学 	专业： 计算机科学与技术学院　　	愿望： "希望faker可以继续自己的王朝，希望所有现役的或者曾经拼搏过的选手都不忘初心，被好好的善待"
4911 	姓名： 张同学 	专业： 材料科学与工程学院　　　	愿望： "想要ipad的纸膜(๑&gt;؂&lt;๑）"
5309 	姓名： 尹同学 	专业： 航运学院　　　　　　　　	愿望： "emmm，明天能在广播台点一首林俊杰的《因你而在》吗？这样的话，一下课就能和喜欢的人一起听到。"
3410 	姓名： 韦同学 	专业： 政治与行政学院　　　　　	愿望： "和我一起背绿皮书吧"
4803 	姓名： 闻同学 	专业： 管理学院　　　　　　　　	愿望： "想要20考研武大企业管理资料和历史真题(✿︶‿︶)"
4507 	姓名： 张同学 	专业： 物流工程学院　　　　　　	愿望： "许愿一个阿云嘎嘎同款胡萝卜玩偶😳😳😳"
3557 	姓名： 朱同学 	专业： 信息工程学院　　　　　　	愿望： "想要优秀的发际线"
5049 	姓名： 陈同学 	专业： 艺术与设计学院　　　　　	愿望： "想抓个人一起画画=͟͟͞͞ʕ•̫͡•ʔ"
3935 	姓名： 彭同学 	专业： 材料科学与工程学院　　　	愿望： "想要一个同学可以监督我每周都做六级题目！"
654  	姓名： 王同学 	专业： 材料科学与工程学院　　　	愿望： "有无决战平安京玩家，可以加群一起开黑面基什么的_(:D)∠)_球球你们来个野爹叭我实在不想补打野惹ಥ_ಥ群号：825688898"
